alpha,feature,coefficient
0.01795714494371641,s2,-0.0
0.01795714494371641,s3,0.07142921194565459
0.01795714494371641,s4,2.631582195114379
0.01795714494371641,s5,36.490225400854904
0.01795714494371641,s6,2.188090780115945
0.01795714494371641,bmi_x_bp,6.766898337355207
0.01795714494371641,bmi_x_s5,1.307976937414526
0.01795714494371641,s1_minus_s2,-13.958304091859782
0.01795714494371641,s3_x_s4,-4.543704966630618
0.02359833466782194,age,2.5504756637164667
0.02359833466782194,sex,-11.896974008240937
0.02359833466782194,bmi,24.490990815154635
0.02359833466782194,bp,15.622378413675143
0.02359833466782194,s1,-13.10670055451124
0.02359833466782194,s2,-0.0
0.02359833466782194,s3,0.0
0.02359833466782194,s4,2.5899007064038924
0.02359833466782194,s5,36.43272067684359
0.02359833466782194,s6,2.187235635857916
0.02359833466782194,bmi_x_bp,6.763752052419242
0.02359833466782194,bmi_x_s5,1.299675611483181
0.02359833466782194,s1_minus_s2,-13.903281931904374
0.02359833466782194,s3_x_s4,-4.54348486851629
0.031011689265747787,age,2.540413462732422
0.031011689265747787,sex,-11.878499356717297
0.031011689265747787,bmi,24.497367324404955
0.031011689265747787,bp,15.61497878134183
0.031011689265747787,s1,-13.093352323867537
0.031011689265747787,s2,-0.0
0.031011689265747787,s3,-0.0
0.031011689265747787,s4,2.6172510874939436
0.031011689265747787,s5,36.383325103527845
0.031011689265747787,s6,2.186477183390656
0.031011689265747787,bmi_x_bp,6.758322036418038
0.031011689265747787,bmi_x_s5,1.291479340979863
0.031011689265747787,s1_minus_s2,-13.855421827669042
0.031011689265747787,s3_x_s4,-4.520468307778087
0.040753929658717776,age,2.527197059961805
0.040753929658717776,sex,-11.854232016336951
0.040753929658717776,bmi,24.505754394972257
0.040753929658717776,bp,15.605260395922198
0.040753929658717776,s1,-13.07586420440502
0.040753929658717776,s2,-0.0
0.040753929658717776,s3,-0.0
0.040753929658717776,s4,2.653386837967872
0.040753929658717776,s5,36.318243510724464
0.040753929658717776,s6,2.1854844803309494
0.040753929658717776,bmi_x_bp,6.751186036918999
0.040753929658717776,bmi_x_s5,1.2806907122086564
0.040753929658717776,s1_minus_s2,-13.792375986675243
0.040753929658717776,s3_x_s4,-4.490167602398625
0.05355666917706902,age,2.5098486704801855
0.05355666917706902,sex,-11.82237400140941
0.05355666917706902,bmi,24.516798492827018
0.05355666917706902,bp,15.592506522060802
0.05355666917706902,s1,-13.053040969667617
0.05355666917706902,s2,-0.0
0.05355666917706902,s3,-0.0
0.05355666917706902,s4,2.7014519607731584
0.05355666917706902,s5,36.232213182647676
0.05355666917706902,s6,2.1841916987180325
0.05355666917706902,bmi_x_bp,6.741807834918339
0.05355666917706902,bmi_x_s5,1.2664605650299046
0.05355666917706902,s1_minus_s2,-13.70907461911486
0.05355666917706902,s3_x_s4,-4.45018792774877
0.07038135554931554,age,2.487331779122454
0.07038135554931554,sex,-11.782357619030217
0.07038135554931554,bmi,24.53296898731419
0.07038135554931554,bp,15.575271341356826
0.07038135554931554,s1,-12.948609729192134
0.07038135554931554,s2,-0.0
0.07038135554931554,s3,-0.14046360892344004
0.07038135554931554,s4,2.671748828992131
0.07038135554931554,s5,36.05182147929938
0.07038135554931554,s6,2.1823640594084908
0.07038135554931554,bmi_x_bp,6.7318229642568435
0.07038135554931554,bmi_x_s5,1.2410577430705272
0.07038135554931554,s1_minus_s2,-13.539450052713407
0.07038135554931554,s3_x_s4,-4.422901755119672
0.09249147277217336,age,2.4568694938804287
0.09249147277217336,sex,-11.730559172603243
0.09249147277217336,bmi,24.554595502362034
0.09249147277217336,bp,15.550231738136102
0.09249147277217336,s1,-12.661087698941193
0.09249147277217336,s2,-0.0
0.09249147277217336,s3,-0.5910278361279093
0.09249147277217336,s4,2.3974296292718016
0.09249147277217336,s5,35.74351721859235
0.09249147277217336,s6,2.1789421844601775
0.09249147277217336,bmi_x_bp,6.722230996587896
0.09249147277217336,bmi_x_s5,1.2001957040591336
0.09249147277217336,s1_minus_s2,-13.249340720024236
0.09249147277217336,s3_x_s4,-4.452303340302718
0.12154742500762872,age,2.4168688826616966
0.12154742500762872,sex,-11.66244428049889
0.12154742500762872,bmi,24.582938081790086
0.12154742500762872,bp,15.51738949725926
0.12154742500762872,s1,-12.28820782440848
0.12154742500762872,s2,-0.0
0.12154742500762872,s3,-1.1745614208886643
0.12154742500762872,s4,2.0435188208141635
0.12154742500762872,s5,35.34177834744355
0.12154742500762872,s6,2.1744831349165286
0.12154742500762872,bmi_x_bp,6.709459458914438
0.12154742500762872,bmi_x_s5,1.1468189835441738
0.12154742500762872,s1_minus_s2,-12.871062130340036
0.12154742500762872,s3_x_s4,-4.489169323343895
0.1597312280060254,age,2.3643119191266777
0.1597312280060254,sex,-11.572733870913424
0.1597312280060254,bmi,24.61993210061412
0.1597312280060254,bp,15.474311632082866
0.1597312280060254,s1,-11.808431321436487
0.1597312280060254,s2,-0.0
0.1597312280060254,s3,-1.922975832383413
