alpha,feature,coefficient
0.031011689265747787,s2,-3.2119720034077726
0.031011689265747787,s3,1.2542731041880317
0.031011689265747787,s4,3.5411724912689753
0.031011689265747787,s5,36.98813838716058
0.031011689265747787,s6,2.195782556408568
0.031011689265747787,bmi_x_bp,6.762695707101006
0.031011689265747787,bmi_x_s5,1.3676139340133078
0.031011689265747787,s1_minus_s2,-15.92542608308536
0.031011689265747787,s3_x_s4,-4.328287076946718
0.040753929658717776,age,2.584859066406767
0.040753929658717776,sex,-11.945678805903091
0.040753929658717776,bmi,24.465454344836285
0.040753929658717776,bp,15.653431064369327
0.040753929658717776,s1,-10.61548694796809
0.040753929658717776,s2,-3.210669093036877
0.040753929658717776,s3,1.2365898065917544
0.040753929658717776,s4,3.5347316271431612
0.040753929658717776,s5,36.972966499748374
0.040753929658717776,s6,2.1965313513027676
0.040753929658717776,bmi_x_bp,6.762896571638425
0.040753929658717776,bmi_x_s5,1.3664181736672423
0.040753929658717776,s1_minus_s2,-15.911613250375007
0.040753929658717776,s3_x_s4,-4.329398247558144
0.05355666917706902,age,2.5849811812938097
0.05355666917706902,sex,-11.945154608382033
0.05355666917706902,bmi,24.46586505865423
0.05355666917706902,bp,15.652874546558111
0.05355666917706902,s1,-10.605350514519017
0.05355666917706902,s2,-3.2089682647220963
0.05355666917706902,s3,1.2134262430492035
0.05355666917706902,s4,3.526318643358183
0.05355666917706902,s5,36.95306631873169
0.05355666917706902,s6,2.19751457133628
0.05355666917706902,bmi_x_bp,6.763159373049946
0.05355666917706902,bmi_x_s5,1.3648503557588967
0.05355666917706902,s1_minus_s2,-15.89350024679689
0.05355666917706902,s3_x_s4,-4.33084511605238
0.07038135554931554,age,2.585141778708176
0.07038135554931554,sex,-11.944465994421607
0.07038135554931554,bmi,24.466401316136356
0.07038135554931554,bp,15.652144384556184
0.07038135554931554,s1,-10.592080526379961
0.07038135554931554,s2,-3.2067526519094693
0.07038135554931554,s3,1.1831145033386845
0.07038135554931554,s4,3.515350660029044
0.07038135554931554,s5,36.92697974594227
0.07038135554931554,s6,2.198805276957926
0.07038135554931554,bmi_x_bp,6.763502733568578
0.07038135554931554,bmi_x_s5,1.3627961801840918
0.07038135554931554,s1_minus_s2,-15.869764289340612
0.07038135554931554,s3_x_s4,-4.332723583991024
0.09249147277217336,age,2.585353028582335
0.09249147277217336,sex,-11.943561494254908
0.09249147277217336,bmi,24.467100056868645
0.09249147277217336,bp,15.651186872404622
0.09249147277217336,s1,-10.574728854242773
0.09249147277217336,s2,-3.2038744155260046
0.09249147277217336,s3,1.143500814685291
0.09249147277217336,s4,3.5010875753018715
0.09249147277217336,s5,36.892810108445865
0.09249147277217336,s6,2.2004990598117757
0.09249147277217336,bmi_x_bp,6.763950532551247
0.09249147277217336,bmi_x_s5,1.3601072819488538
